fluid_compounds,property_type,property_value,uncertainty,temperature,mole_fractions,measurement_id,source_doi,Mole fraction,Temperature,Solvent: Amount ratio of component to other component of binary solvent,doc_label,mole_fractions_rounded,mole_fraction_Choline Chloride,mole_fraction_Glycerol,composition_temp_id,density_value,density_uncertainty,thermalConductivity_value,thermalConductivity_uncertainty,viscosity_value,viscosity_uncertainty,mole_fraction_water,color,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0758,5e-05,293.15,"[0.033100000000000004, 0.06620000000000001, 0.9007000000000001]",974ea923-177e-4ef8-b097-dcf999cb473a,10.1016/j.fluid.2014.01.028,0.9007,293.15,2.0,Document_1,"(0.033, 0.066, 0.901)",0.033,0.066,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '974ea923-177e-4ef8-b097-dcf999cb473a')",1.0758,5e-05,,,,,0.9007000000000001,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0014169,7.0845e-06,323.15,"[0.033100000000000004, 0.06620000000000001, 0.9007000000000001]",72e53843-54a0-4fe7-948a-62a974a049d6,10.1016/j.fluid.2014.01.028,0.9007,323.15,2.0,Document_1,"(0.033, 0.066, 0.901)",0.033,0.066,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '72e53843-54a0-4fe7-948a-62a974a049d6')",,,,,0.0014169,7.0845e-06,0.9007000000000001,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0011824,5.9119999999999995e-06,333.15,"[0.033100000000000004, 0.06620000000000001, 0.9007000000000001]",de3ead1d-8c7a-4625-a404-04270fdceb0b,10.1016/j.fluid.2014.01.028,0.9007,333.15,2.0,Document_1,"(0.033, 0.066, 0.901)",0.033,0.066,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'de3ead1d-8c7a-4625-a404-04270fdceb0b')",,,,,0.0011824,5.9119999999999995e-06,0.9007000000000001,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0668,5e-05,313.15,"[0.033100000000000004, 0.06620000000000001, 0.9007000000000001]",7cb70656-8a6c-4dd2-bde0-cc8f147cee0a,10.1016/j.fluid.2014.01.028,0.9007,313.15,2.0,Document_1,"(0.033, 0.066, 0.901)",0.033,0.066,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '7cb70656-8a6c-4dd2-bde0-cc8f147cee0a')",1.0668,5e-05,,,,,0.9007000000000001,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0017433000000000001,8.7165e-06,313.15,"[0.033100000000000004, 0.06620000000000001, 0.9007000000000001]",745d1ee6-862b-4d89-83da-fc3da9217641,10.1016/j.fluid.2014.01.028,0.9007,313.15,2.0,Document_1,"(0.033, 0.066, 0.901)",0.033,0.066,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '745d1ee6-862b-4d89-83da-fc3da9217641')",,,,,0.0017433000000000001,8.7165e-06,0.9007000000000001,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.06959,5e-05,308.15,"[0.033333333333, 0.066666666667, 0.9]",3be6fa19-bf12-44ac-a242-bc8ebb19ddbb,10.1016/j.jtice.2012.01.007,0.9,308.15,2.0,Document_1,"(0.033, 0.067, 0.9)",0.033,0.067,"(('Choline Chloride', 'Glycerol', 'Water'), 308.15, '3be6fa19-bf12-44ac-a242-bc8ebb19ddbb')",1.06959,5e-05,,,,,0.9,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.07188,5e-05,303.15,"[0.033333333333, 0.066666666667, 0.9]",6de697c5-ea13-4345-a1cf-38ef75fdc430,10.1016/j.jtice.2012.01.007,0.9,303.15,2.0,Document_1,"(0.033, 0.067, 0.9)",0.033,0.067,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '6de697c5-ea13-4345-a1cf-38ef75fdc430')",1.07188,5e-05,,,,,0.9,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0672,5e-05,313.15,"[0.033333333333, 0.066666666667, 0.9]",859526e1-51e5-4aa2-aaef-8b078bdd61e2,10.1016/j.jtice.2012.01.007,0.9,313.15,2.0,Document_1,"(0.033, 0.067, 0.9)",0.033,0.067,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '859526e1-51e5-4aa2-aaef-8b078bdd61e2')",1.0672,5e-05,,,,,0.9,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.06214,5e-05,323.15,"[0.033333333333, 0.066666666667, 0.9]",d6e16187-72e1-4f7d-914d-f3d62c97922c,10.1016/j.jtice.2012.01.007,0.9,323.15,2.0,Document_1,"(0.033, 0.067, 0.9)",0.033,0.067,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, 'd6e16187-72e1-4f7d-914d-f3d62c97922c')",1.06214,5e-05,,,,,0.9,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.07409,5e-05,298.15,"[0.033333333333, 0.066666666667, 0.9]",5dcab9c6-e0bb-47ed-8d59-20b4a57fdd4b,10.1016/j.jtice.2012.01.007,0.9,298.15,2.0,Document_1,"(0.033, 0.067, 0.9)",0.033,0.067,"(('Choline Chloride', 'Glycerol', 'Water'), 298.15, '5dcab9c6-e0bb-47ed-8d59-20b4a57fdd4b')",1.07409,5e-05,,,,,0.9,,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.001269564,2.6558e-05,320.15,"[0.033333333333, 0.066666666667, 0.9]",239444d6-1cff-4a89-a4ef-1828dd78d136,10.1039/c9cp00036d,0.9,320.15,2.0,Document_1,"(0.033, 0.067, 0.9)",0.033,0.067,"(('Choline Chloride', 'Glycerol', 'Water'), 320.15, '239444d6-1cff-4a89-a4ef-1828dd78d136')",,,,,0.001269564,2.6558e-05,0.9,"(0.8578978803740233, 0.44058452715322166, 0.957819659566579)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.06471,5e-05,318.15,"[0.033333333333, 0.066666666667, 0.9]",1f683951-e51f-491e-bc52-d1f77b694e65,10.1016/j.jtice.2012.01.007,0.9,318.15,2.0,Document_1,"(0.033, 0.067, 0.9)",0.033,0.067,"(('Choline Chloride', 'Glycerol', 'Water'), 318.15, '1f683951-e51f-491e-bc52-d1f77b694e65')",1.06471,5e-05,,,,,0.9,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0567,5e-05,333.15,"[0.033333333333, 0.066666666667, 0.9]",d05d309f-260e-44b4-822c-533c1b8097c6,10.1016/j.jtice.2012.01.007,0.9,333.15,2.0,Document_1,"(0.033, 0.067, 0.9)",0.033,0.067,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'd05d309f-260e-44b4-822c-533c1b8097c6')",1.0567,5e-05,,,,,0.9,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.05949,5e-05,328.15,"[0.033333333333, 0.066666666667, 0.9]",346a5c12-861a-4fdb-bf05-824bb1acaf7c,10.1016/j.jtice.2012.01.007,0.9,328.15,2.0,Document_1,"(0.033, 0.067, 0.9)",0.033,0.067,"(('Choline Chloride', 'Glycerol', 'Water'), 328.15, '346a5c12-861a-4fdb-bf05-824bb1acaf7c')",1.05949,5e-05,,,,,0.9,,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0020196,1.0097999999999999e-05,323.15,"[0.047533333333, 0.095066666667, 0.8574]",79328c0c-c90e-43b7-8a77-2514afbd8b57,10.1016/j.fluid.2014.01.028,0.8574,323.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '79328c0c-c90e-43b7-8a77-2514afbd8b57')",,,,,0.0020196,1.0097999999999999e-05,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.004351600000000001,2.1758e-05,293.15,"[0.047533333333, 0.095066666667, 0.8574]",ee92550d-cd2f-4482-b993-57719d5c8953,10.1016/j.fluid.2014.01.028,0.8574,293.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, 'ee92550d-cd2f-4482-b993-57719d5c8953')",,,,,0.004351600000000001,2.1758e-05,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0819,5e-05,323.15,"[0.047533333333, 0.095066666667, 0.8574]",d9c2e112-06b6-481a-b743-49f878921862,10.1016/j.fluid.2014.01.028,0.8574,323.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, 'd9c2e112-06b6-481a-b743-49f878921862')",1.0819,5e-05,,,,,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0872,5e-05,313.15,"[0.047533333333, 0.095066666667, 0.8574]",fbfe043d-8f43-47ad-b81f-f4fa91d90b81,10.1016/j.fluid.2014.01.028,0.8574,313.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, 'fbfe043d-8f43-47ad-b81f-f4fa91d90b81')",1.0872,5e-05,,,,,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0016547,8.2735e-06,333.15,"[0.047533333333, 0.095066666667, 0.8574]",2ca597b2-43d9-4138-9fa3-11ea478e523a,10.1016/j.fluid.2014.01.028,0.8574,333.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, '2ca597b2-43d9-4138-9fa3-11ea478e523a')",,,,,0.0016547,8.2735e-06,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0969,5e-05,293.15,"[0.047533333333, 0.095066666667, 0.8574]",5dbdd23f-ba74-4eab-a7b5-f1ab69d0cc0c,10.1016/j.fluid.2014.01.028,0.8574,293.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '5dbdd23f-ba74-4eab-a7b5-f1ab69d0cc0c')",1.0969,5e-05,,,,,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0922,5e-05,303.15,"[0.047533333333, 0.095066666667, 0.8574]",3dccd35d-cc71-487e-b663-b4653284a6a5,10.1016/j.fluid.2014.01.028,0.8574,303.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '3dccd35d-cc71-487e-b663-b4653284a6a5')",1.0922,5e-05,,,,,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0032576000000000003,1.6288e-05,303.15,"[0.047533333333, 0.095066666667, 0.8574]",d2f8c5c1-e346-4f6f-9be3-f31de725706e,10.1016/j.fluid.2014.01.028,0.8574,303.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, 'd2f8c5c1-e346-4f6f-9be3-f31de725706e')",,,,,0.0032576000000000003,1.6288e-05,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0025277,1.2638500000000001e-05,313.15,"[0.047533333333, 0.095066666667, 0.8574]",4bc8ff68-250d-4473-9ce0-6f3b61ee20fc,10.1016/j.fluid.2014.01.028,0.8574,313.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '4bc8ff68-250d-4473-9ce0-6f3b61ee20fc')",,,,,0.0025277,1.2638500000000001e-05,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0767,5e-05,333.15,"[0.047533333333, 0.095066666667, 0.8574]",4f45d534-c8af-402e-8204-d7cf3bc3ca2c,10.1016/j.fluid.2014.01.028,0.8574,333.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, '4f45d534-c8af-402e-8204-d7cf3bc3ca2c')",1.0767,5e-05,,,,,0.8574,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.108,,295.15,"[0.047644256333, 0.095288512667, 0.857067231]",64327865-6c08-42b6-adfd-7d0232a79cb6,NO,0.857067231,295.15,2.0,Document_1,"(0.048, 0.095, 0.857)",0.048,0.095,"(('Choline Chloride', 'Glycerol', 'Water'), 295.15, '64327865-6c08-42b6-adfd-7d0232a79cb6')",1.108,,,,,,0.857067231,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.10177,5e-05,308.15,"[0.058333333333, 0.116666666667, 0.825]",113d3ba3-d6b1-4d8b-a305-7475c922a04c,10.1016/j.jtice.2012.01.007,0.825,308.15,2.0,Document_1,"(0.058, 0.117, 0.825)",0.058,0.117,"(('Choline Chloride', 'Glycerol', 'Water'), 308.15, '113d3ba3-d6b1-4d8b-a305-7475c922a04c')",1.10177,5e-05,,,,,0.825,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.10429,5e-05,303.15,"[0.058333333333, 0.116666666667, 0.825]",382d44d5-37b7-489c-99c9-393f990da511,10.1016/j.jtice.2012.01.007,0.825,303.15,2.0,Document_1,"(0.058, 0.117, 0.825)",0.058,0.117,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '382d44d5-37b7-489c-99c9-393f990da511')",1.10429,5e-05,,,,,0.825,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.09386,5e-05,323.15,"[0.058333333333, 0.116666666667, 0.825]",e2d8665b-4f1c-4bf8-bf0c-96a7097200ba,10.1016/j.jtice.2012.01.007,0.825,323.15,2.0,Document_1,"(0.058, 0.117, 0.825)",0.058,0.117,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, 'e2d8665b-4f1c-4bf8-bf0c-96a7097200ba')",1.09386,5e-05,,,,,0.825,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.09111,5e-05,328.15,"[0.058333333333, 0.116666666667, 0.825]",482735c3-64c1-4ddb-a29f-b99f15b0b139,10.1016/j.jtice.2012.01.007,0.825,328.15,2.0,Document_1,"(0.058, 0.117, 0.825)",0.058,0.117,"(('Choline Chloride', 'Glycerol', 'Water'), 328.15, '482735c3-64c1-4ddb-a29f-b99f15b0b139')",1.09111,5e-05,,,,,0.825,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0882,5e-05,333.15,"[0.058333333333, 0.116666666667, 0.825]",c2c64a91-ef80-4f57-adc0-cbe17e66fae7,10.1016/j.jtice.2012.01.007,0.825,333.15,2.0,Document_1,"(0.058, 0.117, 0.825)",0.058,0.117,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'c2c64a91-ef80-4f57-adc0-cbe17e66fae7')",1.0882,5e-05,,,,,0.825,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.09655,5e-05,318.15,"[0.058333333333, 0.116666666667, 0.825]",01dcd42e-7673-4903-b1ef-360b33d36ab5,10.1016/j.jtice.2012.01.007,0.825,318.15,2.0,Document_1,"(0.058, 0.117, 0.825)",0.058,0.117,"(('Choline Chloride', 'Glycerol', 'Water'), 318.15, '01dcd42e-7673-4903-b1ef-360b33d36ab5')",1.09655,5e-05,,,,,0.825,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.09919,5e-05,313.15,"[0.058333333333, 0.116666666667, 0.825]",8ca01daa-ed3a-47d7-98d3-45cac53f307d,10.1016/j.jtice.2012.01.007,0.825,313.15,2.0,Document_1,"(0.058, 0.117, 0.825)",0.058,0.117,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '8ca01daa-ed3a-47d7-98d3-45cac53f307d')",1.09919,5e-05,,,,,0.825,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.10675,5e-05,298.15,"[0.058333333333, 0.116666666667, 0.825]",3c86cbd1-43b0-4bd9-82a5-3d4598370780,10.1016/j.jtice.2012.01.007,0.825,298.15,2.0,Document_1,"(0.058, 0.117, 0.825)",0.058,0.117,"(('Choline Chloride', 'Glycerol', 'Water'), 298.15, '3c86cbd1-43b0-4bd9-82a5-3d4598370780')",1.10675,5e-05,,,,,0.825,,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0024062999999999997,1.20315e-05,333.15,"[0.066766666667, 0.133533333333, 0.7997]",380dbda5-8a17-4f16-8e5d-737d1ba291e6,10.1016/j.fluid.2014.01.028,0.7997,333.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, '380dbda5-8a17-4f16-8e5d-737d1ba291e6')",,,,,0.0024062999999999997,1.20315e-05,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0030074999999999998,1.5037500000000001e-05,323.15,"[0.066766666667, 0.133533333333, 0.7997]",ac661f83-467a-4a8e-964e-71fae3b1f971,10.1016/j.fluid.2014.01.028,0.7997,323.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, 'ac661f83-467a-4a8e-964e-71fae3b1f971')",,,,,0.0030074999999999998,1.5037500000000001e-05,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1174,5e-05,293.15,"[0.066766666667, 0.133533333333, 0.7997]",9e55cfee-15b8-4983-b9dd-9eb545a0c5c4,10.1016/j.fluid.2014.01.028,0.7997,293.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '9e55cfee-15b8-4983-b9dd-9eb545a0c5c4')",1.1174,5e-05,,,,,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1124,5e-05,303.15,"[0.066766666667, 0.133533333333, 0.7997]",980e95df-2882-495b-9ed8-5df29b911173,10.1016/j.fluid.2014.01.028,0.7997,303.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '980e95df-2882-495b-9ed8-5df29b911173')",1.1124,5e-05,,,,,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1072,5e-05,313.15,"[0.066766666667, 0.133533333333, 0.7997]",38be4a3f-498e-4763-b00a-5669d4f1d701,10.1016/j.fluid.2014.01.028,0.7997,313.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '38be4a3f-498e-4763-b00a-5669d4f1d701')",1.1072,5e-05,,,,,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1018,5e-05,323.15,"[0.066766666667, 0.133533333333, 0.7997]",697ac178-3771-4a54-b08d-9b395f921e65,10.1016/j.fluid.2014.01.028,0.7997,323.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '697ac178-3771-4a54-b08d-9b395f921e65')",1.1018,5e-05,,,,,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.0964,5e-05,333.15,"[0.066766666667, 0.133533333333, 0.7997]",4875e986-b277-43e7-9c4d-13333a5ba084,10.1016/j.fluid.2014.01.028,0.7997,333.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, '4875e986-b277-43e7-9c4d-13333a5ba084')",1.0964,5e-05,,,,,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0038621,1.93105e-05,313.15,"[0.066766666667, 0.133533333333, 0.7997]",fc9efd9b-3170-423a-b4c8-af43e40b5f41,10.1016/j.fluid.2014.01.028,0.7997,313.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, 'fc9efd9b-3170-423a-b4c8-af43e40b5f41')",,,,,0.0038621,1.93105e-05,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0056438,2.8219000000000002e-05,303.15,"[0.066766666667, 0.133533333333, 0.7997]",6aad2a5c-9e95-4a96-805c-dbe73ef4edc7,10.1016/j.fluid.2014.01.028,0.7997,303.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '6aad2a5c-9e95-4a96-805c-dbe73ef4edc7')",,,,,0.0056438,2.8219000000000002e-05,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0076483,3.8241499999999996e-05,293.15,"[0.066766666667, 0.133533333333, 0.7997]",d4eced7c-70d0-46d0-96b2-ec9b079d0f2c,10.1016/j.fluid.2014.01.028,0.7997,293.15,2.0,Document_1,"(0.067, 0.134, 0.8)",0.067,0.134,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, 'd4eced7c-70d0-46d0-96b2-ec9b079d0f2c')",,,,,0.0076483,3.8241499999999996e-05,0.7997,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.004124345,0.000177768,320.15,"[0.083333333333, 0.166666666667, 0.75]",0131c84b-4f75-47da-94f1-f9527d603a20,10.1039/c9cp00036d,0.75,320.15,2.0,Document_1,"(0.083, 0.167, 0.75)",0.083,0.167,"(('Choline Chloride', 'Glycerol', 'Water'), 320.15, '0131c84b-4f75-47da-94f1-f9527d603a20')",,,,,0.004124345,0.000177768,0.75,"(0.8578978803740233, 0.44058452715322166, 0.957819659566579)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1216,5e-05,323.15,"[0.093366666667, 0.186733333333, 0.7199]",c780d7a8-817c-4fd1-baff-99e7a91cbcf2,10.1016/j.fluid.2014.01.028,0.7199,323.15,2.0,Document_1,"(0.093, 0.187, 0.72)",0.093,0.187,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, 'c780d7a8-817c-4fd1-baff-99e7a91cbcf2')",1.1216,5e-05,,,,,0.7199,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1271,5e-05,313.15,"[0.093366666667, 0.186733333333, 0.7199]",08fea259-0a5b-477d-83dd-e4690ea2781b,10.1016/j.fluid.2014.01.028,0.7199,313.15,2.0,Document_1,"(0.093, 0.187, 0.72)",0.093,0.187,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '08fea259-0a5b-477d-83dd-e4690ea2781b')",1.1271,5e-05,,,,,0.7199,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1325,5e-05,303.15,"[0.093366666667, 0.186733333333, 0.7199]",6f55b0dd-8a27-4ad2-ab8d-5a68b76ee119,10.1016/j.fluid.2014.01.028,0.7199,303.15,2.0,Document_1,"(0.093, 0.187, 0.72)",0.093,0.187,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '6f55b0dd-8a27-4ad2-ab8d-5a68b76ee119')",1.1325,5e-05,,,,,0.7199,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1377,5e-05,293.15,"[0.093366666667, 0.186733333333, 0.7199]",4e1f16b7-bcc3-478e-b6df-e348f2948f1c,10.1016/j.fluid.2014.01.028,0.7199,293.15,2.0,Document_1,"(0.093, 0.187, 0.72)",0.093,0.187,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '4e1f16b7-bcc3-478e-b6df-e348f2948f1c')",1.1377,5e-05,,,,,0.7199,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1161,5e-05,333.15,"[0.093366666667, 0.186733333333, 0.7199]",1b5d4408-aa02-4516-82d3-7ce765215ffb,10.1016/j.fluid.2014.01.028,0.7199,333.15,2.0,Document_1,"(0.093, 0.187, 0.72)",0.093,0.187,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, '1b5d4408-aa02-4516-82d3-7ce765215ffb')",1.1161,5e-05,,,,,0.7199,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.005076,2.538e-05,323.15,"[0.093366666667, 0.186733333333, 0.7199]",1bf7d5d7-9f7f-4287-80bb-79f0c5340bd3,10.1016/j.fluid.2014.01.028,0.7199,323.15,2.0,Document_1,"(0.093, 0.187, 0.72)",0.093,0.187,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '1bf7d5d7-9f7f-4287-80bb-79f0c5340bd3')",,,,,0.005076,2.538e-05,0.7199,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0039458,1.9729e-05,333.15,"[0.093366666667, 0.186733333333, 0.7199]",121e0ac3-98bc-4a9e-a672-fada55d54a17,10.1016/j.fluid.2014.01.028,0.7199,333.15,2.0,Document_1,"(0.093, 0.187, 0.72)",0.093,0.187,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, '121e0ac3-98bc-4a9e-a672-fada55d54a17')",,,,,0.0039458,1.9729e-05,0.7199,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.014372600000000001,7.1863e-05,293.15,"[0.093366666667, 0.186733333333, 0.7199]",d8e1a6a5-5212-4936-a420-ea47cdf67744,10.1016/j.fluid.2014.01.028,0.7199,293.15,2.0,Document_1,"(0.093, 0.187, 0.72)",0.093,0.187,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, 'd8e1a6a5-5212-4936-a420-ea47cdf67744')",,,,,0.014372600000000001,7.1863e-05,0.7199,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
