Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI),"Density, g/cm^3"
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,malic acid,,0.667,0.333,,323.2,0.987,10.1016/j.jct.2021.106713,1.2029
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,malic acid,,0.667,0.333,,333.2,0.599,10.1016/j.jct.2021.106713,1.1975
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,malic acid,,0.667,0.333,,343.2,0.381,10.1016/j.jct.2021.106713,1.1921
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,malic acid,,0.667,0.333,,353.2,0.25,10.1016/j.jct.2021.106713,1.1868
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.6,0.4,,323.2,6.022,10.1016/j.jct.2021.106713,1.2729
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.6,0.4,,333.2,3.157,10.1016/j.jct.2021.106713,1.2673
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.6,0.4,,343.2,1.75,10.1016/j.jct.2021.106713,1.2617
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.6,0.4,,353.2,1.029,10.1016/j.jct.2021.106713,1.2562
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.667,0.333,,313.2,6.79,10.1016/j.jct.2021.106713,1.2489
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.667,0.333,,323.2,3.791,10.1016/j.jct.2021.106713,1.2434
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.667,0.333,,333.2,2.175,10.1016/j.jct.2021.106713,1.238
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.667,0.333,,343.2,1.312,10.1016/j.jct.2021.106713,1.2327
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.667,0.333,,353.2,0.839,10.1016/j.jct.2021.106713,1.2273
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,1-octanol,,0.333,0.667,,298.15,0.3175,10.1016/j.foodchem.2019.125752,0.941
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,1-DODECANOL,,0.333,0.667,,298.15,0.3665,10.1016/j.foodchem.2019.125752,0.9156
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,1-butanol,,0.2,0.8,,298.15,0.022,10.1016/j.foodchem.2019.125752,0.922
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,1-Hexanol,,0.2,0.8,,298.15,0.0293,10.1016/j.foodchem.2019.125752,0.9076
2,Ⅲ,0,0,1,0,0,5137-55-3,1-octanol,,0.333,0.667,,298.15,0.4947,10.1016/j.foodchem.2019.125752,0.8654
2,Ⅲ,0,0,1,0,0,5137-55-3,Decanoic acid,,0.333,0.667,,298.15,0.4078,10.1016/j.foodchem.2019.125752,0.8964
2,Ⅲ,0,0,1,0,0,5137-55-3,Decanoic acid,,0.333,0.667,,298.15,0.4078,10.1016/j.foodchem.2019.125752,0.896
2,Ⅲ,0,0,1,0,0,5137-55-3,lauric acid,,0.333,0.667,,298.15,0.5738,10.1016/j.foodchem.2019.125752,0.891
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.0206,10.1016/j.jobe.2021.103056,1.05
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.0206,10.1016/j.jobe.2021.103056,1.11704
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.0206,10.1016/j.jobe.2021.103056,1.138
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.0206,10.1016/j.jobe.2021.103056,1.11
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.0206,10.1016/j.jobe.2021.103056,1.4682
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.5,0.5,,298.15,0.037899999999999996,10.1016/j.jobe.2021.103056,1.04
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.5,0.5,,298.15,0.037899999999999996,10.1016/j.jobe.2021.103056,1.15
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.5,0.5,,298.15,0.037899999999999996,10.1016/j.jobe.2021.103056,1.1169
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.25,0.75,,298.15,0.019,10.1016/j.jobe.2021.103056,1.08
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.25,0.75,,298.15,0.019,10.1016/j.jobe.2021.103056,1.115
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.25,0.75,,298.15,0.019,10.1016/j.jobe.2021.103056,1.09
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,303.15,0.214,10.1021/acssuschemeng.5b00619,1.1879
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,303.15,0.214,10.1021/acssuschemeng.5b00619,1.1945
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,303.15,0.214,10.1021/acssuschemeng.5b00619,1.1952
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,303.15,0.214,10.1021/acssuschemeng.5b00619,1.1942
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,303.15,0.214,10.1021/acssuschemeng.5b00619,1.194
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,303.15,0.214,10.1021/acssuschemeng.5b00619,1.1952
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,303.15,0.214,10.1021/acssuschemeng.5b00619,1.1915
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,303.15,0.025,10.1021/acssuschemeng.5b00619,1.1139
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,303.15,0.025,10.1021/acssuschemeng.5b00619,1.1142
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,303.15,0.025,10.1021/acssuschemeng.5b00619,1.1114
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,303.15,0.025,10.1021/acssuschemeng.5b00619,1.11098
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,glycerol,,0.333,0.667,,303.15,0.177,10.1021/acssuschemeng.5b00619,1.1854
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,glycerol,,0.333,0.667,,303.15,0.177,10.1021/acssuschemeng.5b00619,1.1885
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,glycerol,,0.333,0.667,,303.15,0.177,10.1021/acssuschemeng.5b00619,1.1885
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,"1,4-BUTANEDIOL",,0.2,0.8,,303.15,0.047,10.1021/acssuschemeng.5b00619,1.04065
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,"1,4-BUTANEDIOL",,0.2,0.8,,303.15,0.047,10.1021/acssuschemeng.5b00619,1.041
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,"1,4-BUTANEDIOL",,0.2,0.8,,303.15,0.047,10.1021/acssuschemeng.5b00619,1.0411
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,TRIETHYLENE GLYCOL,,0.2,0.8,,303.15,0.044,10.1021/acssuschemeng.5b00619,1.1202
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,Pentitol,,0.5,0.5,,303.15,3.867,10.1021/acssuschemeng.5b00619,1.2445
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,D-Sorbitol,,0.5,0.5,,303.15,13.736,10.1021/acssuschemeng.5b00619,1.2794
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,LEVULINIC ACID,,0.333,0.667,,303.15,0.119,10.1021/acssuschemeng.5b00619,1.132
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,LEVULINIC ACID,,0.333,0.667,,303.15,0.119,10.1021/acssuschemeng.5b00619,1.134
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,malonic acid,,0.5,0.5,,303.15,0.616,10.1021/acssuschemeng.5b00619,1.2112
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,malonic acid,,0.5,0.5,,303.15,0.616,10.1021/acssuschemeng.5b00619,1.228
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,malonic acid,,0.5,0.5,,303.15,0.616,10.1021/acssuschemeng.5b00619,1.228312
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,malonic acid,,0.5,0.5,,303.15,0.616,10.1021/acssuschemeng.5b00619,1.1899
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,malic acid,,0.5,0.5,,303.15,11.475,10.1021/acssuschemeng.5b00619,1.2796
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,526-83-0,,0.667,0.333,,303.15,66.441,10.1021/acssuschemeng.5b00619,1.2735
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,298.15,0.214,10.1016/j.jpha.2021.03.002,1.2001
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,298.15,0.214,10.1016/j.jpha.2021.03.002,1.212
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,298.15,0.214,10.1016/j.jpha.2021.03.002,1.1979
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,298.15,0.214,10.1016/j.jpha.2021.03.002,1.1979
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,urea,,0.333,0.667,,298.15,0.214,10.1016/j.jpha.2021.03.002,1.1944
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,glycerol,,0.333,0.667,,298.15,0.177,10.1016/j.jpha.2021.03.002,1.005
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,glycerol,,0.333,0.667,,298.15,0.177,10.1016/j.jpha.2021.03.002,4384.0
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,glycerol,,0.333,0.667,,298.15,0.177,10.1016/j.jpha.2021.03.002,1.181
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,glycerol,,0.333,0.667,,298.15,0.177,10.1016/j.jpha.2021.03.002,1.4863
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.025,10.1016/j.jpha.2021.03.002,1.05
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.025,10.1016/j.jpha.2021.03.002,1.11704
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.025,10.1016/j.jpha.2021.03.002,1.138
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.025,10.1016/j.jpha.2021.03.002,1.11
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,ETHYLENE GLYCOL,,0.333,0.667,,298.15,0.025,10.1016/j.jpha.2021.03.002,1.4682
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,oxalic acid,,0.5,0.5,,298.15,0.089,10.1016/j.jpha.2021.03.002,1.225
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,oxalic acid,,0.5,0.5,,298.15,0.089,10.1016/j.jpha.2021.03.002,1.259
2,Ⅲ,0,0,1,0,0,5137-55-3,Decanoic acid,,0.333,0.667,,298.15,0.7834099999999999,10.1016/j.jpha.2021.03.002,0.8964
2,Ⅲ,0,0,1,0,0,5137-55-3,Decanoic acid,,0.333,0.667,,298.15,0.7834099999999999,10.1016/j.jpha.2021.03.002,0.896
2,Ⅲ,0,0,1,0,0,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,,0.333,0.667,,293.15,0.1001918,10.1016/j.molliq.2021.118393,1.319392
2,Ⅲ,0,0,1,0,0,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,,0.333,0.667,,298.15,0.07421093000000001,10.1016/j.molliq.2021.118393,1.315309
2,Ⅲ,0,0,1,0,0,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,,0.333,0.667,,303.15,0.05764736,10.1016/j.molliq.2021.118393,1.311242
2,Ⅲ,0,0,1,0,0,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,,0.333,0.667,,308.15,0.045151119999999996,10.1016/j.molliq.2021.118393,1.307202
2,Ⅲ,0,0,1,0,0,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,,0.333,0.667,,313.15,0.03625523,10.1016/j.molliq.2021.118393,1.303174
2,Ⅲ,0,0,1,0,0,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,,0.333,0.667,,318.15,0.02903476,10.1016/j.molliq.2021.118393,1.299161
2,Ⅲ,0,0,1,0,0,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,,0.333,0.667,,323.15,0.02393716,10.1016/j.molliq.2021.118393,1.29516
2,Ⅲ,0,0,1,0,0,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,,0.333,0.667,,328.15,0.02017495,10.1016/j.molliq.2021.118393,1.291168
2,Ⅲ,0,0,1,0,0,TETRAETHYLAMMONIUM BROMIDE,chloroacetic acid,,0.333,0.667,,333.15,0.016954160000000003,10.1016/j.molliq.2021.118393,1.287193
2,Ⅲ,0,0,1,0,0,Tetrapropylammonium bromide,chloroacetic acid,,0.333,0.667,,293.15,0.1785633,10.1016/j.molliq.2021.118393,1.227059
2,Ⅲ,0,0,1,0,0,Tetrapropylammonium bromide,chloroacetic acid,,0.333,0.667,,298.15,0.1193504,10.1016/j.molliq.2021.118393,1.22313
2,Ⅲ,0,0,1,0,0,Tetrapropylammonium bromide,chloroacetic acid,,0.333,0.667,,303.15,0.08434973999999999,10.1016/j.molliq.2021.118393,1.219372
2,Ⅲ,0,0,1,0,0,Tetrapropylammonium bromide,chloroacetic acid,,0.333,0.667,,308.15,0.06113162,10.1016/j.molliq.2021.118393,1.215602
2,Ⅲ,0,0,1,0,0,Tetrapropylammonium bromide,chloroacetic acid,,0.333,0.667,,313.15,0.04575941,10.1016/j.molliq.2021.118393,1.211836
2,Ⅲ,0,0,1,0,0,Tetrapropylammonium bromide,chloroacetic acid,,0.333,0.667,,318.15,0.034878030000000004,10.1016/j.molliq.2021.118393,1.208077
2,Ⅲ,0,0,1,0,0,Tetrapropylammonium bromide,chloroacetic acid,,0.333,0.667,,323.15,0.027183350000000002,10.1016/j.molliq.2021.118393,1.204329
2,Ⅲ,0,0,1,0,0,Tetrapropylammonium bromide,chloroacetic acid,,0.333,0.667,,328.15,0.02157119,10.1016/j.molliq.2021.118393,1.200591
2,Ⅲ,0,0,1,0,0,Tetrapropylammonium bromide,chloroacetic acid,,0.333,0.667,,333.15,0.01767188,10.1016/j.molliq.2021.118393,1.196865
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.5,0.5,,313.15,0.4166551,10.1016/j.molliq.2021.118393,1.110897
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.5,0.5,,318.15,0.27365649999999997,10.1016/j.molliq.2021.118393,1.107484
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.5,0.5,,323.15,0.1926751,10.1016/j.molliq.2021.118393,1.104063
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.5,0.5,,328.15,0.14343270000000002,10.1016/j.molliq.2021.118393,1.100658
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.5,0.5,,333.15,0.1141455,10.1016/j.molliq.2021.118393,1.097365
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.333,0.667,,313.15,0.09293399,10.1016/j.molliq.2021.118393,1.152121
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.333,0.667,,318.15,0.07006679,10.1016/j.molliq.2021.118393,1.148289
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.333,0.667,,323.15,0.054848930000000004,10.1016/j.molliq.2021.118393,1.144737
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.333,0.667,,328.15,0.04405128,10.1016/j.molliq.2021.118393,1.141048
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,chloroacetic acid,,0.333,0.667,,333.15,0.035141320000000004,10.1016/j.molliq.2021.118393,1.137362
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.5,0.5,,313.15,1.122546,10.1016/j.molliq.2021.118393,1.09991
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.5,0.5,,318.15,0.7685265,10.1016/j.molliq.2021.118393,1.096707
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.5,0.5,,323.15,0.5457276000000001,10.1016/j.molliq.2021.118393,1.093511
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.5,0.5,,328.15,0.3955323,10.1016/j.molliq.2021.118393,1.09031
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.5,0.5,,333.15,0.2942466,10.1016/j.molliq.2021.118393,1.087119
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.333,0.667,,313.15,0.1762993,10.1016/j.molliq.2021.118393,1.138608
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.333,0.667,,318.15,0.1322189,10.1016/j.molliq.2021.118393,1.135133
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.333,0.667,,323.15,0.1019165,10.1016/j.molliq.2021.118393,1.131646
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.333,0.667,,328.15,0.08152701999999999,10.1016/j.molliq.2021.118393,1.128174
2,Ⅲ,0,0,1,0,0,32503-27-8,chloroacetic acid,,0.333,0.667,,333.15,0.06428855,10.1016/j.molliq.2021.118393,1.124722
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,298.15,0.19735,10.1016/j.molliq.2022.120420,1.0712
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,298.15,0.19735,10.1016/j.molliq.2022.120420,1.0775
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,303.15,0.14402,10.1016/j.molliq.2022.120420,1.0745
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,308.15,0.10497,10.1016/j.molliq.2022.120420,1.0716
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,313.15,0.07940000000000001,10.1016/j.molliq.2022.120420,1.0687
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,318.15,0.062310000000000004,10.1016/j.molliq.2022.120420,1.0659
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,323.15,0.04968,10.1016/j.molliq.2022.120420,1.0631
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,328.15,0.03976,10.1016/j.molliq.2022.120420,1.0602
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,333.15,0.03257,10.1016/j.molliq.2022.120420,1.0574
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,338.15,0.026920000000000003,10.1016/j.molliq.2022.120420,1.0545
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,343.15,0.022600000000000002,10.1016/j.molliq.2022.120420,1.0516
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,348.15,0.01907,10.1016/j.molliq.2022.120420,1.0487
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.333,0.667,,353.15,0.016399999999999998,10.1016/j.molliq.2022.120420,1.0458
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,293.15,0.12109,10.1016/j.molliq.2022.120420,1.073
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,298.15,0.08838,10.1016/j.molliq.2022.120420,1.0651
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,298.15,0.08838,10.1016/j.molliq.2022.120420,1.0696
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,303.15,0.06811,10.1016/j.molliq.2022.120420,1.0663
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,308.15,0.05205,10.1016/j.molliq.2022.120420,1.0631
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,313.15,0.04021,10.1016/j.molliq.2022.120420,1.06
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,318.15,0.03214,10.1016/j.molliq.2022.120420,1.0571
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,323.15,0.02616,10.1016/j.molliq.2022.120420,1.0542
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,328.15,0.021929999999999998,10.1016/j.molliq.2022.120420,1.0514
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,333.15,0.01819,10.1016/j.molliq.2022.120420,1.0487
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,338.15,0.01541,10.1016/j.molliq.2022.120420,1.0461
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,343.15,0.01317,10.1016/j.molliq.2022.120420,1.0433
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,348.15,0.01131,10.1016/j.molliq.2022.120420,1.0404
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.25,0.75,,353.15,0.009800000000000001,10.1016/j.molliq.2022.120420,1.0373
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,293.15,0.07542,10.1016/j.molliq.2022.120420,1.0699
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,298.15,0.05608,10.1016/j.molliq.2022.120420,1.0621
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,298.15,0.05608,10.1016/j.molliq.2022.120420,1.0666
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,303.15,0.04277,10.1016/j.molliq.2022.120420,1.0633
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,308.15,0.03344,10.1016/j.molliq.2022.120420,1.0601
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,313.15,0.026670000000000003,10.1016/j.molliq.2022.120420,1.0569
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,318.15,0.02165,10.1016/j.molliq.2022.120420,1.0537
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,323.15,0.01785,10.1016/j.molliq.2022.120420,1.0502
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,328.15,0.01494,10.1016/j.molliq.2022.120420,1.0472
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,333.15,0.01266,10.1016/j.molliq.2022.120420,1.044
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,338.15,0.01078,10.1016/j.molliq.2022.120420,1.0408
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,343.15,0.00929,10.1016/j.molliq.2022.120420,1.0376
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,348.15,0.008039999999999999,10.1016/j.molliq.2022.120420,1.0344
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.2,0.8,,353.15,0.00705,10.1016/j.molliq.2022.120420,1.0312
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,293.15,0.055049999999999995,10.1016/j.molliq.2022.120420,1.067
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,298.15,0.041729999999999996,10.1016/j.molliq.2022.120420,1.0601
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,298.15,0.041729999999999996,10.1016/j.molliq.2022.120420,1.0626
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,303.15,0.032170000000000004,10.1016/j.molliq.2022.120420,1.0581
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,308.15,0.02476,10.1016/j.molliq.2022.120420,1.0539
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,313.15,0.01993,10.1016/j.molliq.2022.120420,1.0501
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,318.15,0.016239999999999997,10.1016/j.molliq.2022.120420,1.0465
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,323.15,0.01349,10.1016/j.molliq.2022.120420,1.0435
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,328.15,0.011349999999999999,10.1016/j.molliq.2022.120420,1.0406
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,333.15,0.00966,10.1016/j.molliq.2022.120420,1.0379
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,338.15,0.00831,10.1016/j.molliq.2022.120420,1.0353
2,Ⅲ,0,0,1,0,0,CHOLINE CHLORIDE,o-cresol,,0.167,0.833,,343.15,0.00721,10.1016/j.molliq.2022.120420,1.0327
