fluid_compounds,property_type,property_value,uncertainty,temperature,mole_fractions,measurement_id,source_doi,Mole fraction,Temperature,Solvent: Amount ratio of component to other component of binary solvent,doc_label,mole_fractions_rounded,mole_fraction_Choline Chloride,mole_fraction_Glycerol,mole_fraction_Water,composition_temp_id,viscosity_value,viscosity_uncertainty,mole_fraction_water,color,marker,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.02866,0.0005732000000000001,333.15,"[0.24937655859, 0.49625935141, 0.25436409]",58851b6a-ac11-4489-bffe-6a5f2508fb21,10.1016/j.jct.2018.07.031,0.25436409,333.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, '58851b6a-ac11-4489-bffe-6a5f2508fb21')",0.02866,0.0005732000000000001,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.03147,0.0006294,330.65,"[0.24937655859, 0.49625935141, 0.25436409]",fe15ae71-5749-4e46-84d2-0631dd2e8d2b,10.1016/j.jct.2018.07.031,0.25436409,330.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 330.65, 'fe15ae71-5749-4e46-84d2-0631dd2e8d2b')",0.03147,0.0006294,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.04248,0.0008496,323.15,"[0.24937655859, 0.49625935141, 0.25436409]",740c71d1-d350-4c53-8a5c-781572d6fbb2,10.1016/j.jct.2018.07.031,0.25436409,323.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '740c71d1-d350-4c53-8a5c-781572d6fbb2')",0.04248,0.0008496,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.03828,0.0007656,325.65,"[0.24937655859, 0.49625935141, 0.25436409]",36215971-2dbf-4cdc-87df-d0e026ba7bbe,10.1016/j.jct.2018.07.031,0.25436409,325.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 325.65, '36215971-2dbf-4cdc-87df-d0e026ba7bbe')",0.03828,0.0007656,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.48810000000000003,0.009762,280.65,"[0.24937655859, 0.49625935141, 0.25436409]",87fef431-b78e-4d1c-a206-7613a2570d67,10.1016/j.jct.2018.07.031,0.25436409,280.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 280.65, '87fef431-b78e-4d1c-a206-7613a2570d67')",0.48810000000000003,0.009762,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.14780000000000001,0.002956,298.15,"[0.24937655859, 0.49625935141, 0.25436409]",0d05a672-1642-4886-bfb2-994034b61953,10.1016/j.jct.2018.07.031,0.25436409,298.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 298.15, '0d05a672-1642-4886-bfb2-994034b61953')",0.14780000000000001,0.002956,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.1113,0.002226,303.15,"[0.24937655859, 0.49625935141, 0.25436409]",c55cf28c-5836-4ada-a3ff-4f67ba762842,10.1016/j.jct.2018.07.031,0.25436409,303.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, 'c55cf28c-5836-4ada-a3ff-4f67ba762842')",0.1113,0.002226,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.09713,0.0019426,305.65,"[0.24937655859, 0.49625935141, 0.25436409]",b0bc969c-7a4c-4331-9ccc-ecd7ea413522,10.1016/j.jct.2018.07.031,0.25436409,305.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 305.65, 'b0bc969c-7a4c-4331-9ccc-ecd7ea413522')",0.09713,0.0019426,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.128,0.00256,300.65,"[0.24937655859, 0.49625935141, 0.25436409]",92d6eb5b-6e53-4626-a16b-b24272deba1f,10.1016/j.jct.2018.07.031,0.25436409,300.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 300.65, '92d6eb5b-6e53-4626-a16b-b24272deba1f')",0.128,0.00256,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.594,0.01188,278.15,"[0.24937655859, 0.49625935141, 0.25436409]",7814bf52-0ba8-45d8-87bd-77ce61424edc,10.1016/j.jct.2018.07.031,0.25436409,278.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 278.15, '7814bf52-0ba8-45d8-87bd-77ce61424edc')",0.594,0.01188,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.1726,0.0034519999999999998,295.65,"[0.24937655859, 0.49625935141, 0.25436409]",d4ebd0ba-bba2-43e8-b4fa-b04755f84729,10.1016/j.jct.2018.07.031,0.25436409,295.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 295.65, 'd4ebd0ba-bba2-43e8-b4fa-b04755f84729')",0.1726,0.0034519999999999998,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.2823,0.005646,288.15,"[0.24937655859, 0.49625935141, 0.25436409]",af8b8add-edf5-4f57-b86f-798ce15a02db,10.1016/j.jct.2018.07.031,0.25436409,288.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 288.15, 'af8b8add-edf5-4f57-b86f-798ce15a02db')",0.2823,0.005646,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.2386,0.004772,290.65,"[0.24937655859, 0.49625935141, 0.25436409]",a5c4e611-19cb-4336-9f8f-9a65695e873d,10.1016/j.jct.2018.07.031,0.25436409,290.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 290.65, 'a5c4e611-19cb-4336-9f8f-9a65695e873d')",0.2386,0.004772,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.203,0.004059999999999999,293.15,"[0.24937655859, 0.49625935141, 0.25436409]",c2516cdd-e7b8-4c6e-a09c-107d226976a5,10.1016/j.jct.2018.07.031,0.25436409,293.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, 'c2516cdd-e7b8-4c6e-a09c-107d226976a5')",0.203,0.004059999999999999,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.4044,0.008088,283.15,"[0.24937655859, 0.49625935141, 0.25436409]",d73e336a-3a89-4aaa-af99-bf8218ae0445,10.1016/j.jct.2018.07.031,0.25436409,283.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 283.15, 'd73e336a-3a89-4aaa-af99-bf8218ae0445')",0.4044,0.008088,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.047119999999999995,0.0009424,320.65,"[0.24937655859, 0.49625935141, 0.25436409]",f34ced13-950d-495a-a4ba-69c88da0b58a,10.1016/j.jct.2018.07.031,0.25436409,320.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 320.65, 'f34ced13-950d-495a-a4ba-69c88da0b58a')",0.047119999999999995,0.0009424,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.05261,0.0010522,318.15,"[0.24937655859, 0.49625935141, 0.25436409]",6355e6af-975e-490d-b044-ab783d72da89,10.1016/j.jct.2018.07.031,0.25436409,318.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 318.15, '6355e6af-975e-490d-b044-ab783d72da89')",0.05261,0.0010522,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.337,0.00674,285.65,"[0.24937655859, 0.49625935141, 0.25436409]",6069cca8-59d0-4cd1-8c89-38fdf6385d21,10.1016/j.jct.2018.07.031,0.25436409,285.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 285.65, '6069cca8-59d0-4cd1-8c89-38fdf6385d21')",0.337,0.00674,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.05901,0.0011802,315.65,"[0.24937655859, 0.49625935141, 0.25436409]",4a7fbb34-4844-4858-a719-6f6010c73851,10.1016/j.jct.2018.07.031,0.25436409,315.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 315.65, '4a7fbb34-4844-4858-a719-6f6010c73851')",0.05901,0.0011802,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.08525,0.0017050000000000001,308.15,"[0.24937655859, 0.49625935141, 0.25436409]",472edbc9-47f5-485c-832f-b7c85fcf4d84,10.1016/j.jct.2018.07.031,0.25436409,308.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 308.15, '472edbc9-47f5-485c-832f-b7c85fcf4d84')",0.08525,0.0017050000000000001,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.07514,0.0015027999999999999,310.65,"[0.24937655859, 0.49625935141, 0.25436409]",793dd0a2-8b7e-4452-9e2e-17d954604928,10.1016/j.jct.2018.07.031,0.25436409,310.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 310.65, '793dd0a2-8b7e-4452-9e2e-17d954604928')",0.07514,0.0015027999999999999,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.06648,0.0013295999999999998,313.15,"[0.24937655859, 0.49625935141, 0.25436409]",15e7abe9-6fcf-49f5-93da-2fdcf4dae10c,10.1016/j.jct.2018.07.031,0.25436409,313.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,0.254,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '15e7abe9-6fcf-49f5-93da-2fdcf4dae10c')",0.06648,0.0013295999999999998,0.25436409,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.060200000000000004,,313.15,"[0.250078162333, 0.500156324667, 0.249765513]",3bae73f3-df41-4ada-82dc-d6e207c9d58d,10.1016/j.aca.2012.12.019,0.249765513,313.15,2.0,Document_1,"(0.25, 0.5, 0.25)",0.25,0.5,0.25,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '3bae73f3-df41-4ada-82dc-d6e207c9d58d')",0.060200000000000004,,0.249765513,0.8,o,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.3971261,0.0019856305,283.15,"[0.253966666667, 0.507933333333, 0.2381]",f51a8a4d-c41e-45f2-8c52-146d3c5d0520,10.1016/j.fluid.2014.01.028,0.2381,283.15,2.0,Document_1,"(0.254, 0.508, 0.238)",0.254,0.508,0.238,"(('Choline Chloride', 'Glycerol', 'Water'), 283.15, 'f51a8a4d-c41e-45f2-8c52-146d3c5d0520')",0.3971261,0.0019856305,0.2381,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0149828,7.4914e-05,353.15,"[0.253966666667, 0.507933333333, 0.2381]",2a100a9a-9416-48d3-ba9d-86bbad360434,10.1016/j.fluid.2014.01.028,0.2381,353.15,2.0,Document_1,"(0.254, 0.508, 0.238)",0.254,0.508,0.238,"(('Choline Chloride', 'Glycerol', 'Water'), 353.15, '2a100a9a-9416-48d3-ba9d-86bbad360434')",0.0149828,7.4914e-05,0.2381,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.020110199999999998,0.00010055100000000001,343.15,"[0.253966666667, 0.507933333333, 0.2381]",b89fc070-247e-4e60-ad4e-8e2056db2fe0,10.1016/j.fluid.2014.01.028,0.2381,343.15,2.0,Document_1,"(0.254, 0.508, 0.238)",0.254,0.508,0.238,"(('Choline Chloride', 'Glycerol', 'Water'), 343.15, 'b89fc070-247e-4e60-ad4e-8e2056db2fe0')",0.020110199999999998,0.00010055100000000001,0.2381,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.2004529,0.0010022644999999998,293.15,"[0.253966666667, 0.507933333333, 0.2381]",2278ebdb-7ba7-4b22-b526-3e209c61226e,10.1016/j.fluid.2014.01.028,0.2381,293.15,2.0,Document_1,"(0.254, 0.508, 0.238)",0.254,0.508,0.238,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '2278ebdb-7ba7-4b22-b526-3e209c61226e')",0.2004529,0.0010022644999999998,0.2381,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0416544,0.00020827200000000001,323.15,"[0.253966666667, 0.507933333333, 0.2381]",d419c7de-0745-45c7-a3ce-b3f0626fe770,10.1016/j.fluid.2014.01.028,0.2381,323.15,2.0,Document_1,"(0.254, 0.508, 0.238)",0.254,0.508,0.238,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, 'd419c7de-0745-45c7-a3ce-b3f0626fe770')",0.0416544,0.00020827200000000001,0.2381,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0636328,0.000318164,313.15,"[0.253966666667, 0.507933333333, 0.2381]",26cfbc9b-a3bd-41b6-9cb5-c91efae8fb51,10.1016/j.fluid.2014.01.028,0.2381,313.15,2.0,Document_1,"(0.254, 0.508, 0.238)",0.254,0.508,0.238,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '26cfbc9b-a3bd-41b6-9cb5-c91efae8fb51')",0.0636328,0.000318164,0.2381,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.011403100000000001,5.7015499999999996e-05,363.15,"[0.253966666667, 0.507933333333, 0.2381]",fbaca37f-14d5-4365-ae4d-b76b40730e63,10.1016/j.fluid.2014.01.028,0.2381,363.15,2.0,Document_1,"(0.254, 0.508, 0.238)",0.254,0.508,0.238,"(('Choline Chloride', 'Glycerol', 'Water'), 363.15, 'fbaca37f-14d5-4365-ae4d-b76b40730e63')",0.011403100000000001,5.7015499999999996e-05,0.2381,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.10539490000000001,0.0005269745,303.15,"[0.253966666667, 0.507933333333, 0.2381]",5c42fb49-119f-492f-a56a-cc1bf12c318b,10.1016/j.fluid.2014.01.028,0.2381,303.15,2.0,Document_1,"(0.254, 0.508, 0.238)",0.254,0.508,0.238,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '5c42fb49-119f-492f-a56a-cc1bf12c318b')",0.10539490000000001,0.0005269745,0.2381,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.028234600000000002,0.000141173,333.15,"[0.253966666667, 0.507933333333, 0.2381]",f3eb694b-3e65-4ca2-ad5e-de34f2de0ac7,10.1016/j.fluid.2014.01.028,0.2381,333.15,2.0,Document_1,"(0.254, 0.508, 0.238)",0.254,0.508,0.238,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'f3eb694b-3e65-4ca2-ad5e-de34f2de0ac7')",0.028234600000000002,0.000141173,0.2381,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.21344300000000002,,293.15,"[0.263155660667, 0.526311321333, 0.210533018]",d5b4d556-b127-462a-b6bd-2d1a188a5b23,10.1039/c5cp01493j,0.210533018,293.15,2.0,Document_1,"(0.263, 0.526, 0.211)",0.263,0.526,0.211,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, 'd5b4d556-b127-462a-b6bd-2d1a188a5b23')",0.21344300000000002,,0.210533018,0.2,h,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.311565,,293.15,"[0.294947672, 0.589895344, 0.115156984]",5617b1d1-ae6e-4208-9754-8565db4d3cc9,10.1039/c5cp01493j,0.115156984,293.15,2.0,Document_1,"(0.295, 0.59, 0.115)",0.295,0.59,0.115,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '5617b1d1-ae6e-4208-9754-8565db4d3cc9')",0.311565,,0.115156984,0.2,h,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0608033,0.0003040165,323.15,"[0.297333333333, 0.594666666667, 0.108]",dc8ef3ad-eecf-4877-8c74-fbceaa54daa4,10.1016/j.fluid.2014.01.028,0.108,323.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,0.108,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, 'dc8ef3ad-eecf-4877-8c74-fbceaa54daa4')",0.0608033,0.0003040165,0.108,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.027497,0.000137485,343.15,"[0.297333333333, 0.594666666667, 0.108]",1ce51f8f-a15e-4e03-974b-d6a90a3e48b3,10.1016/j.fluid.2014.01.028,0.108,343.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,0.108,"(('Choline Chloride', 'Glycerol', 'Water'), 343.15, '1ce51f8f-a15e-4e03-974b-d6a90a3e48b3')",0.027497,0.000137485,0.108,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0200963,0.0001004815,353.15,"[0.297333333333, 0.594666666667, 0.108]",de75f2f9-527b-4e32-aa52-167604a83c5d,10.1016/j.fluid.2014.01.028,0.108,353.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,0.108,"(('Choline Chloride', 'Glycerol', 'Water'), 353.15, 'de75f2f9-527b-4e32-aa52-167604a83c5d')",0.0200963,0.0001004815,0.108,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0393459,0.00019672950000000001,333.15,"[0.297333333333, 0.594666666667, 0.108]",ded7ca81-5261-4200-822a-cf48955872fd,10.1016/j.fluid.2014.01.028,0.108,333.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,0.108,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'ded7ca81-5261-4200-822a-cf48955872fd')",0.0393459,0.00019672950000000001,0.108,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.097607,0.000488035,313.15,"[0.297333333333, 0.594666666667, 0.108]",8bec4e19-4ff8-4aee-8fe3-3ef3b73ca7b4,10.1016/j.fluid.2014.01.028,0.108,313.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,0.108,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '8bec4e19-4ff8-4aee-8fe3-3ef3b73ca7b4')",0.097607,0.000488035,0.108,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.17286590000000002,0.0008643295,303.15,"[0.297333333333, 0.594666666667, 0.108]",f94e136a-73c8-4bbf-be7e-a18852a05949,10.1016/j.fluid.2014.01.028,0.108,303.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,0.108,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, 'f94e136a-73c8-4bbf-be7e-a18852a05949')",0.17286590000000002,0.0008643295,0.108,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.3226054,0.001613027,293.15,"[0.297333333333, 0.594666666667, 0.108]",5aae7f91-5158-4b74-9982-37c1e7c84dde,10.1016/j.fluid.2014.01.028,0.108,293.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,0.108,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '5aae7f91-5158-4b74-9982-37c1e7c84dde')",0.3226054,0.001613027,0.108,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.6699038,0.003349519,283.15,"[0.297333333333, 0.594666666667, 0.108]",82fe7788-f012-4d1d-be55-1fd74273242e,10.1016/j.fluid.2014.01.028,0.108,283.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,0.108,"(('Choline Chloride', 'Glycerol', 'Water'), 283.15, '82fe7788-f012-4d1d-be55-1fd74273242e')",0.6699038,0.003349519,0.108,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0152351,7.617549999999999e-05,363.15,"[0.297333333333, 0.594666666667, 0.108]",a1bbf9e3-39c1-49b0-b47d-5b8fbe294b26,10.1016/j.fluid.2014.01.028,0.108,363.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,0.108,"(('Choline Chloride', 'Glycerol', 'Water'), 363.15, 'a1bbf9e3-39c1-49b0-b47d-5b8fbe294b26')",0.0152351,7.617549999999999e-05,0.108,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.314245,,293.15,"[0.31694769, 0.63389538, 0.04915693]",0989a544-34bc-4a2d-9ac1-3fd339c6dcf5,10.1039/c5cp01493j,0.04915693,293.15,2.0,Document_1,"(0.317, 0.634, 0.049)",0.317,0.634,0.049,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '0989a544-34bc-4a2d-9ac1-3fd339c6dcf5')",0.314245,,0.04915693,0.2,h,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.330824,,293.15,"[0.325047792667, 0.650095585333, 0.024856622]",add55151-5570-4d74-bbc0-f8cbf5e5f5d0,10.1039/c5cp01493j,0.024856622,293.15,2.0,Document_1,"(0.325, 0.65, 0.025)",0.325,0.65,0.025,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, 'add55151-5570-4d74-bbc0-f8cbf5e5f5d0')",0.330824,,0.024856622,0.2,h,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.055630000000000006,0.0011126,330.65,"[0.333333333333, 0.666666666667]",1c31a798-5356-438a-8051-6cedf379d23f,10.1016/j.jct.2018.07.031,0.666666666667,330.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 330.65, '1c31a798-5356-438a-8051-6cedf379d23f')",0.055630000000000006,0.0011126,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.05005,0.001001,333.15,"[0.333333333333, 0.666666666667]",dc412bf4-381a-4752-8969-53c19685616e,10.1016/j.jct.2018.07.031,0.666666666667,333.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 333.15, 'dc412bf4-381a-4752-8969-53c19685616e')",0.05005,0.001001,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.04519,0.0009038000000000001,335.65,"[0.333333333333, 0.666666666667]",43097a2e-c0ca-414d-820d-0b76fce357f2,10.1016/j.jct.2018.07.031,0.666666666667,335.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 335.65, '43097a2e-c0ca-414d-820d-0b76fce357f2')",0.04519,0.0009038000000000001,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.04094,0.0008188,338.15,"[0.333333333333, 0.666666666667]",8523c1a6-e95b-4c01-a4b5-75993de2d433,10.1016/j.jct.2018.07.031,0.666666666667,338.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 338.15, '8523c1a6-e95b-4c01-a4b5-75993de2d433')",0.04094,0.0008188,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.337764,,297.831,"[0.333333333333, 0.666666666667]",16eb92db-9728-497e-88d7-9e1a679f64f1,10.1016/j.molliq.2015.11.032,0.666666666667,297.831,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 297.831, '16eb92db-9728-497e-88d7-9e1a679f64f1')",0.337764,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.253648,,302.771,"[0.333333333333, 0.666666666667]",3565b2ad-08eb-450e-94f5-1f1dbbef3aa8,10.1016/j.molliq.2015.11.032,0.666666666667,302.771,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 302.771, '3565b2ad-08eb-450e-94f5-1f1dbbef3aa8')",0.253648,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.189501,,307.855,"[0.333333333333, 0.666666666667]",ff9c5c67-f90d-4d96-b534-4a2fcd2aea72,10.1016/j.molliq.2015.11.032,0.666666666667,307.855,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 307.855, 'ff9c5c67-f90d-4d96-b534-4a2fcd2aea72')",0.189501,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.15527000000000002,,312.866,"[0.333333333333, 0.666666666667]",317b6bf8-c531-4a04-b589-59f9fb082d2f,10.1016/j.molliq.2015.11.032,0.666666666667,312.866,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 312.866, '317b6bf8-c531-4a04-b589-59f9fb082d2f')",0.15527000000000002,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.121029,,317.804,"[0.333333333333, 0.666666666667]",9d30929b-d6cd-41c5-b06b-c7bcbb0dc431,10.1016/j.molliq.2015.11.032,0.666666666667,317.804,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 317.804, '9d30929b-d6cd-41c5-b06b-c7bcbb0dc431')",0.121029,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.3785,0.00757,295.65,"[0.333333333333, 0.666666666667]",bfc79072-91cc-4086-97d6-4ad5ab92a53a,10.1016/j.jct.2018.07.031,0.666666666667,295.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 295.65, 'bfc79072-91cc-4086-97d6-4ad5ab92a53a')",0.3785,0.00757,0.0,0.6285714285714286,^,measured
